sse-bit-parallel, 128, 25000000, 0.577548
sse-bit-parallel-original, 128, 25000000, 0.341349
sse-bit-parallel-better, 128, 25000000, 0.557117
sse-harley-seal, 128, 25000000, 0.363086
sse-lookup, 128, 25000000, 0.158069
sse-lookup-original, 128, 25000000, 0.289089
avx2-lookup, 128, 25000000, 0.223132
avx2-lookup-original, 128, 25000000, 0.409169
avx2-harley-seal, 128, 25000000, 0.499469
cpu, 128, 25000000, 0.122421
sse-cpu, 128, 25000000, 0.187351
avx2-cpu, 128, 25000000, 0.176865
builtin-popcnt, 128, 25000000, 0.169829
builtin-popcnt32, 128, 25000000, 0.319917
builtin-popcnt-unrolled, 128, 25000000, 0.099345
builtin-popcnt-unrolled32, 128, 25000000, 0.192671
builtin-popcnt-unrolled-errata, 128, 25000000, 0.107262
builtin-popcnt-unrolled-errata-manual, 128, 25000000, 0.119150
builtin-popcnt-movdq, 128, 25000000, 0.179285
builtin-popcnt-movdq-unrolled, 128, 25000000, 0.170640
builtin-popcnt-movdq-unrolled_manual, 128, 25000000, 0.188131
lookup-8, 256, 12500000, 0.975050
lookup-64, 256, 12500000, 0.953980
bit-parallel, 256, 12500000, 0.865852
bit-parallel-optimized, 256, 12500000, 0.597055
bit-parallel-mul, 256, 12500000, 0.578884
bit-parallel32, 256, 12500000, 1.594078
bit-parallel-optimized32, 256, 12500000, 1.118885
harley-seal, 256, 12500000, 0.331114
sse-bit-parallel, 256, 12500000, 0.411358
sse-bit-parallel-original, 256, 12500000, 0.283956
